actual_arrival_datetime,actual_departure_datetime,actual_fuel_consumption_gm_per_mile,actual_windspeed_kts,arrival_delay_seconds,service_id,station,station_call_id
2050-07-05 23:04,2050-07-06 00:00,115.03,0,112,DE_1,Karben,DE_1_205007052303
2050-07-06 00:42,2050-07-06 01:00,79.15,0,74,DE_1,Losheim,DE_1_205007060041
2050-07-06 02:48,2050-07-06 04:00,206.46,0,187,DE_1,Zeitz,DE_1_205007060245
2050-07-06 04:14,2050-07-06 05:00,25.56,0,25,DE_1,Weimar,DE_1_205007060414
2050-07-06 05:33,2050-07-06 06:00,64.26,0,58,DE_1,Oschatz,DE_1_205007060532
2050-07-06 06:33,2050-07-06 07:00,69.25,0,57,DE_1,Dahlem,DE_1_205007060632
2050-07-06 08:13,2050-07-06 09:00,148.37,0,127,DE_1,Stade,DE_1_205007060811
2050-07-06 09:58,2050-07-06 11:00,118.52,0,100,DE_1,Gronau,DE_1_205007060956
2050-07-06 12:04,2050-07-06 13:00,123.69,0,112,DE_1,Karben,DE_1_205007061203
2050-07-06 13:42,2050-07-06 14:00,83.23,0,74,DE_1,Losheim,DE_1_205007061341
2050-07-06 15:48,2050-07-06 17:00,214.72,0,223,DE_1,Zeitz,DE_1_205007061545
2050-07-06 17:14,2050-07-06 18:00,25.56,0,32,DE_1,Weimar,DE_1_205007061714
2050-07-06 18:33,2050-07-06 19:00,57.26,0,65,DE_1,Oschatz,DE_1_205007061832
2050-07-06 19:33,2050-07-06 20:00,69.25,0,67,DE_1,Dahlem,DE_1_205007061932
2050-07-06 21:13,2050-07-06 22:00,152.57,0,130,DE_1,Stade,DE_1_205007062111
2050-07-06 22:58,2050-07-07 00:00,99.69,0,115,DE_1,Gronau,DE_1_205007062256
2050-07-07 01:06,2050-07-07 02:00,131.11,3,187,DE_1,Karben,DE_1_205007070103
2050-07-07 02:44,2050-07-07 03:00,83.23,3,170,DE_1,Losheim,DE_1_205007070241
2050-07-07 04:53,2050-07-07 06:00,187.88,3,473,DE_1,Zeitz,DE_1_205007070445
2050-07-07 06:15,2050-07-07 07:00,28.37,3,72,DE_1,Weimar,DE_1_205007070614
2050-07-07 07:35,2050-07-07 08:00,65.53,3,190,DE_1,Oschatz,DE_1_205007070732
2050-07-07 08:35,2050-07-07 09:00,67.35,3,195,DE_1,Dahlem,DE_1_205007070832
2050-07-07 10:19,2050-07-07 11:00,125.98,3,474,DE_1,Stade,DE_1_205007071011
2050-07-07 12:02,2050-07-07 13:00,99.69,3,376,DE_1,Gronau,DE_1_205007071156
2050-07-07 14:10,2050-07-07 15:00,117.5,3,433,DE_1,Karben,DE_1_205007071403
2050-07-07 15:46,2050-07-07 16:00,80.78,3,270,DE_1,Losheim,DE_1_205007071541
2050-07-07 17:57,2050-07-07 19:00,216.79,3,747,DE_1,Zeitz,DE_1_205007071745
2050-07-07 19:15,2050-07-07 20:00,25.56,3,98,DE_1,Weimar,DE_1_205007071914
2050-07-07 20:36,2050-07-07 21:00,66.17,3,215,DE_1,Oschatz,DE_1_205007072032
2050-07-07 21:35,2050-07-07 22:00,67.98,3,208,DE_1,Dahlem,DE_1_205007072132
2050-07-07 23:18,2050-07-08 00:00,144.17,3,412,DE_1,Stade,DE_1_205007072311
2050-07-08 01:01,2050-07-08 02:00,119.63,3,290,DE_1,Gronau,DE_1_205007080056
2050-07-08 03:08,2050-07-08 04:00,134.82,3,316,DE_1,Karben,DE_1_205007080303
2050-07-08 04:44,2050-07-08 05:00,84.86,3,197,DE_1,Losheim,DE_1_205007080441
2050-07-08 06:54,2050-07-08 08:00,194.08,3,532,DE_1,Zeitz,DE_1_205007080645
2050-07-08 08:15,2050-07-08 09:00,29.21,3,71,DE_1,Weimar,DE_1_205007080814
2050-07-08 09:35,2050-07-08 10:00,59.8,3,167,DE_1,Oschatz,DE_1_205007080932
2050-07-08 10:34,2050-07-08 11:00,60.36,3,148,DE_1,Dahlem,DE_1_205007081032
2050-07-08 12:17,2050-07-08 13:00,137.18,3,345,DE_1,Stade,DE_1_205007081211
2050-07-08 14:00,2050-07-08 15:00,114.09,3,240,DE_1,Gronau,DE_1_205007081356
2050-07-08 16:07,2050-07-08 17:00,119.98,3,271,DE_1,Karben,DE_1_205007081603
2050-07-08 17:43,2050-07-08 18:00,73.44,3,143,DE_1,Losheim,DE_1_205007081741
2050-07-08 19:51,2050-07-08 21:00,225.05,3,357,DE_1,Zeitz,DE_1_205007081945
2050-07-08 21:15,2050-07-08 22:00,26.4,3,46,DE_1,Weimar,DE_1_205007082114
2050-07-08 22:34,2050-07-08 23:00,66.8,3,97,DE_1,Oschatz,DE_1_205007082232
2050-07-08 23:33,2050-07-09 00:00,67.35,3,90,DE_1,Dahlem,DE_1_205007082332
2050-07-09 01:14,2050-07-09 02:00,127.38,3,199,DE_1,Stade,DE_1_205007090111
2050-07-09 02:59,2050-07-09 04:00,117.42,3,195,DE_1,Gronau,DE_1_205007090256
2050-07-09 05:07,2050-07-09 06:00,121.21,3,239,DE_1,Karben,DE_1_205007090503
2050-07-09 06:43,2050-07-09 07:00,85.68,3,138,DE_1,Losheim,DE_1_205007090641
2050-07-09 08:49,2050-07-09 10:00,216.79,0,259,DE_1,Zeitz,DE_1_205007090845
2050-07-09 11:33,2050-07-09 12:00,64.89,0,58,DE_1,Oschatz,DE_1_205007091132
2050-07-09 12:33,2050-07-09 13:00,59.72,0,63,DE_1,Dahlem,DE_1_205007091232
2050-07-09 14:13,2050-07-09 15:00,130.18,0,127,DE_1,Stade,DE_1_205007091411
2050-07-09 15:58,2050-07-09 17:00,99.69,0,100,DE_1,Gronau,DE_1_205007091556
2050-07-09 18:04,2050-07-09 19:00,113.79,0,112,DE_1,Karben,DE_1_205007091803
2050-07-09 19:42,2050-07-09 20:00,76.7,0,74,DE_1,Losheim,DE_1_205007091941
2050-07-09 21:48,2050-07-09 23:00,225.05,0,187,DE_1,Zeitz,DE_1_205007092145
2050-07-09 23:14,2050-07-10 00:00,26.68,0,25,DE_1,Weimar,DE_1_205007092314
2050-07-10 00:33,2050-07-10 01:00,59.17,0,58,DE_1,Oschatz,DE_1_205007100032
2050-07-10 01:33,2050-07-10 02:00,63.54,0,57,DE_1,Dahlem,DE_1_205007100132
2050-07-10 03:13,2050-07-10 04:00,152.57,0,127,DE_1,Stade,DE_1_205007100311
2050-07-10 04:58,2050-07-10 06:00,103.02,0,100,DE_1,Gronau,DE_1_205007100456
2050-07-10 07:04,2050-07-10 08:00,118.74,0,112,DE_1,Karben,DE_1_205007100703
2050-07-10 08:42,2050-07-10 09:00,80.78,0,74,DE_1,Losheim,DE_1_205007100841
2050-07-10 10:48,2050-07-10 12:00,192.01,0,187,DE_1,Zeitz,DE_1_205007101045
2050-07-10 12:14,2050-07-10 13:00,28.37,0,25,DE_1,Weimar,DE_1_205007101214
2050-07-10 13:33,2050-07-10 14:00,57.89,0,58,DE_1,Oschatz,DE_1_205007101332
2050-07-10 14:33,2050-07-10 15:00,64.17,0,57,DE_1,Dahlem,DE_1_205007101432
2050-07-10 16:13,2050-07-10 17:00,142.77,0,127,DE_1,Stade,DE_1_205007101611
2050-07-10 17:58,2050-07-10 19:00,120.74,0,100,DE_1,Gronau,DE_1_205007101756
2050-07-10 20:04,2050-07-10 21:00,121.21,0,112,DE_1,Karben,DE_1_205007102003
2050-07-10 21:42,2050-07-10 22:00,82.41,0,74,DE_1,Losheim,DE_1_205007102141
2050-07-10 23:48,2050-07-11 01:00,185.82,0,187,DE_1,Zeitz,DE_1_205007102345
2050-07-11 01:14,2050-07-11 02:00,25.84,0,25,DE_1,Weimar,DE_1_205007110114
2050-07-11 02:33,2050-07-11 03:00,62.98,0,58,DE_1,Oschatz,DE_1_205007110232
2050-07-11 03:33,2050-07-11 04:00,59.72,0,57,DE_1,Dahlem,DE_1_205007110332
2050-07-11 05:13,2050-07-11 06:00,141.37,0,127,DE_1,Stade,DE_1_205007110511
2050-07-11 06:58,2050-07-11 08:00,117.42,0,100,DE_1,Gronau,DE_1_205007110656
2050-07-11 09:04,2050-07-11 10:00,122.45,0,112,DE_1,Karben,DE_1_205007110903
2050-07-11 10:42,2050-07-11 11:00,79.15,0,74,DE_1,Losheim,DE_1_205007111041
2050-07-11 12:48,2050-07-11 14:00,222.98,0,187,DE_1,Zeitz,DE_1_205007111245
2050-07-11 14:14,2050-07-11 15:00,25.56,0,25,DE_1,Weimar,DE_1_205007111414
2050-07-11 15:33,2050-07-11 16:00,66.17,0,82,DE_1,Oschatz,DE_1_205007111532
2050-07-11 16:34,2050-07-11 17:00,64.81,3,117,DE_1,Dahlem,DE_1_205007111632
2050-07-11 18:15,2050-07-11 19:00,127.38,3,220,DE_1,Stade,DE_1_205007111811
2050-07-11 19:59,2050-07-11 21:00,119.63,3,198,DE_1,Gronau,DE_1_205007111956
2050-07-11 22:07,2050-07-11 23:00,121.21,3,247,DE_1,Karben,DE_1_205007112203
2050-07-11 23:44,2050-07-12 00:00,76.7,3,168,DE_1,Losheim,DE_1_205007112341
2050-07-12 01:52,2050-07-12 03:00,222.98,3,462,DE_1,Zeitz,DE_1_205007120145
2050-07-12 03:15,2050-07-12 04:00,25.84,3,61,DE_1,Weimar,DE_1_205007120314
2050-07-12 04:34,2050-07-12 05:00,68.07,3,146,DE_1,Oschatz,DE_1_205007120432
2050-07-12 05:34,2050-07-12 06:00,60.36,3,148,DE_1,Dahlem,DE_1_205007120532
2050-07-12 07:18,2050-07-12 08:00,141.37,3,421,DE_1,Stade,DE_1_205007120711
2050-07-12 09:02,2050-07-12 10:00,118.52,3,335,DE_1,Gronau,DE_1_205007120856
2050-07-12 11:09,2050-07-12 12:00,127.4,3,373,DE_1,Karben,DE_1_205007121103
2050-07-12 12:45,2050-07-12 13:00,81.6,3,218,DE_1,Losheim,DE_1_205007121241
2050-07-12 14:56,2050-07-12 16:00,187.88,3,664,DE_1,Zeitz,DE_1_205007121445
2050-07-12 16:15,2050-07-12 17:00,30.61,3,83,DE_1,Weimar,DE_1_205007121614
2050-07-12 17:35,2050-07-12 18:00,68.71,3,165,DE_1,Oschatz,DE_1_205007121732
2050-07-12 18:35,2050-07-12 19:00,64.17,3,161,DE_1,Dahlem,DE_1_205007121832
2050-07-12 20:17,2050-07-12 21:00,142.77,3,392,DE_1,Stade,DE_1_205007122011
2050-07-12 22:01,2050-07-12 23:00,116.31,3,312,DE_1,Gronau,DE_1_205007122156
2050-07-13 00:10,2050-07-13 01:00,118.74,3,424,DE_1,Karben,DE_1_205007130003
2050-07-13 01:46,2050-07-13 02:00,88.94,3,280,DE_1,Losheim,DE_1_205007130141
2050-07-13 03:58,2050-07-13 05:00,187.88,3,783,DE_1,Zeitz,DE_1_205007130345
2050-07-13 05:16,2050-07-13 06:00,27.24,3,106,DE_1,Weimar,DE_1_205007130514
2050-07-13 06:36,2050-07-13 07:00,60.44,3,246,DE_1,Oschatz,DE_1_205007130632
2050-07-13 07:36,2050-07-13 08:00,60.99,3,243,DE_1,Dahlem,DE_1_205007130732
2050-07-13 09:21,2050-07-13 10:00,148.37,6,586,DE_1,Stade,DE_1_205007130911
2050-07-13 11:04,2050-07-13 12:00,106.34,6,471,DE_1,Gronau,DE_1_205007131056
2050-07-13 13:12,2050-07-13 14:00,119.98,6,549,DE_1,Karben,DE_1_205007131303
2050-07-13 14:47,2050-07-13 15:00,84.86,6,378,DE_1,Losheim,DE_1_205007131441
2050-07-13 17:01,2050-07-13 18:00,220.92,6,958,DE_1,Zeitz,DE_1_205007131645
2050-07-13 18:16,2050-07-13 19:00,25.84,6,145,DE_1,Weimar,DE_1_205007131814
2050-07-13 19:38,2050-07-13 20:00,62.98,6,340,DE_1,Oschatz,DE_1_205007131932
2050-07-13 20:37,2050-07-13 21:00,65.44,6,335,DE_1,Dahlem,DE_1_205007132032
2050-07-13 22:23,2050-07-13 23:00,146.97,6,747,DE_1,Stade,DE_1_205007132211
2050-07-14 00:04,2050-07-14 01:00,106.34,6,483,DE_1,Gronau,DE_1_205007132356
2050-07-14 02:11,2050-07-14 03:00,131.11,3,486,DE_1,Karben,DE_1_205007140203
2050-07-14 03:46,2050-07-14 04:00,84.86,3,316,DE_1,Losheim,DE_1_205007140341
2050-07-14 05:58,2050-07-14 07:00,220.92,3,824,DE_1,Zeitz,DE_1_205007140545
2050-07-14 07:16,2050-07-14 08:00,29.49,6,117,DE_1,Weimar,DE_1_205007140714
2050-07-14 08:36,2050-07-14 09:00,57.89,6,262,DE_1,Oschatz,DE_1_205007140832
2050-07-14 09:36,2050-07-14 10:00,64.81,6,269,DE_1,Dahlem,DE_1_205007140932
2050-07-14 11:21,2050-07-14 12:00,148.37,6,586,DE_1,Stade,DE_1_205007141111
2050-07-14 13:04,2050-07-14 14:00,111.88,6,458,DE_1,Gronau,DE_1_205007141256
2050-07-14 15:11,2050-07-14 16:00,121.21,3,485,DE_1,Karben,DE_1_205007141503
2050-07-14 16:46,2050-07-14 17:00,86.49,3,316,DE_1,Losheim,DE_1_205007141641
2050-07-14 18:58,2050-07-14 20:00,218.85,3,797,DE_1,Zeitz,DE_1_205007141845
2050-07-14 20:16,2050-07-14 21:00,29.21,3,109,DE_1,Weimar,DE_1_205007142014
2050-07-14 21:36,2050-07-14 22:00,58.53,3,234,DE_1,Oschatz,DE_1_205007142132
2050-07-14 22:35,2050-07-14 23:00,66.08,3,207,DE_1,Dahlem,DE_1_205007142232
2050-07-15 00:19,2050-07-15 01:00,132.98,3,479,DE_1,Stade,DE_1_205007150011
2050-07-15 02:02,2050-07-15 03:00,104.12,3,356,DE_1,Gronau,DE_1_205007150156
2050-07-15 04:09,2050-07-15 05:00,117.5,3,390,DE_1,Karben,DE_1_205007150403
2050-07-15 05:46,2050-07-15 06:00,83.23,3,273,DE_1,Losheim,DE_1_205007150541
2050-07-15 07:56,2050-07-15 09:00,206.46,3,688,DE_1,Zeitz,DE_1_205007150745
2050-07-15 09:15,2050-07-15 10:00,29.21,3,93,DE_1,Weimar,DE_1_205007150914
2050-07-15 10:35,2050-07-15 11:00,57.26,3,192,DE_1,Oschatz,DE_1_205007151032
2050-07-15 11:35,2050-07-15 12:00,64.81,3,193,DE_1,Dahlem,DE_1_205007151132
2050-07-15 13:18,2050-07-15 14:00,137.18,3,437,DE_1,Stade,DE_1_205007151311
2050-07-15 15:02,2050-07-15 16:00,100.8,3,358,DE_1,Gronau,DE_1_205007151456
2050-07-15 17:11,2050-07-15 18:00,113.79,6,524,DE_1,Karben,DE_1_205007151703
2050-07-15 18:47,2050-07-15 19:00,74.25,6,359,DE_1,Losheim,DE_1_205007151841
2050-07-15 20:59,2050-07-15 22:00,185.82,6,863,DE_1,Zeitz,DE_1_205007152045
2050-07-15 22:16,2050-07-15 23:00,28.93,3,107,DE_1,Weimar,DE_1_205007152214
2050-07-15 23:36,2050-07-16 00:00,66.17,6,265,DE_1,Oschatz,DE_1_205007152332
2050-07-16 00:37,2050-07-16 01:00,61.63,6,309,DE_1,Dahlem,DE_1_205007160032
2050-07-16 02:22,2050-07-16 03:00,151.17,6,680,DE_1,Stade,DE_1_205007160211
2050-07-16 04:05,2050-07-16 05:00,103.02,6,542,DE_1,Gronau,DE_1_205007160356
2050-07-16 06:12,2050-07-16 07:00,119.98,6,586,DE_1,Karben,DE_1_205007160603
2050-07-16 07:48,2050-07-16 08:00,80.78,6,391,DE_1,Losheim,DE_1_205007160741
2050-07-16 10:02,2050-07-16 11:00,189.95,6,1027,DE_1,Zeitz,DE_1_205007160945
2050-07-16 11:16,2050-07-16 12:00,28.37,6,140,DE_1,Weimar,DE_1_205007161114
2050-07-16 12:37,2050-07-16 13:00,58.53,6,333,DE_1,Oschatz,DE_1_205007161232
2050-07-16 13:37,2050-07-16 14:00,67.98,6,320,DE_1,Dahlem,DE_1_205007161332
2050-07-16 15:24,2050-07-16 16:00,151.17,6,784,DE_1,Stade,DE_1_205007161511
2050-07-16 17:06,2050-07-16 18:00,111.88,6,589,DE_1,Gronau,DE_1_205007161656
2050-07-16 19:14,2050-07-16 20:00,134.82,6,667,DE_1,Karben,DE_1_205007161903
2050-07-16 20:48,2050-07-16 21:00,88.12,6,436,DE_1,Losheim,DE_1_205007162041
2050-07-16 23:03,2050-07-17 00:00,206.46,6,1106,DE_1,Zeitz,DE_1_205007162245
2050-07-17 00:16,2050-07-17 01:00,25.84,6,148,DE_1,Weimar,DE_1_205007170014
2050-07-17 01:37,2050-07-17 02:00,63.62,6,332,DE_1,Oschatz,DE_1_205007170132
2050-07-17 02:38,2050-07-17 03:00,67.98,6,337,DE_1,Dahlem,DE_1_205007170232
2050-07-17 04:23,2050-07-17 05:00,137.18,6,732,DE_1,Stade,DE_1_205007170411
2050-07-17 06:06,2050-07-17 07:00,103.02,6,589,DE_1,Gronau,DE_1_205007170556
2050-07-17 08:14,2050-07-17 09:00,124.92,6,662,DE_1,Karben,DE_1_205007170803
2050-07-17 09:49,2050-07-17 10:00,77.52,6,451,DE_1,Losheim,DE_1_205007170941
2050-07-17 12:03,2050-07-17 13:00,189.95,6,1122,DE_1,Zeitz,DE_1_205007171145
2050-07-17 13:16,2050-07-17 14:00,26.12,6,147,DE_1,Weimar,DE_1_205007171314
2050-07-17 14:37,2050-07-17 15:00,57.89,6,334,DE_1,Oschatz,DE_1_205007171432
2050-07-17 15:37,2050-07-17 16:00,63.54,6,304,DE_1,Dahlem,DE_1_205007171532
2050-07-17 17:22,2050-07-17 18:00,141.37,6,682,DE_1,Stade,DE_1_205007171711
2050-07-17 19:05,2050-07-17 20:00,101.91,6,543,DE_1,Gronau,DE_1_205007171856
2050-07-17 21:13,2050-07-17 22:00,124.92,6,602,DE_1,Karben,DE_1_205007172103
2050-07-17 22:48,2050-07-17 23:00,78.33,6,397,DE_1,Losheim,DE_1_205007172241
2050-07-18 01:01,2050-07-18 02:00,214.72,6,992,DE_1,Zeitz,DE_1_205007180045
2050-07-18 02:16,2050-07-18 03:00,27.8,6,137,DE_1,Weimar,DE_1_205007180214
2050-07-18 03:37,2050-07-18 04:00,68.07,6,319,DE_1,Oschatz,DE_1_205007180332
2050-07-18 04:37,2050-07-18 05:00,60.36,6,307,DE_1,Dahlem,DE_1_205007180432
2050-07-18 06:23,2050-07-18 07:00,127.38,6,713,DE_1,Stade,DE_1_205007180611
2050-07-18 08:05,2050-07-18 09:00,106.34,6,551,DE_1,Gronau,DE_1_205007180756
2050-07-18 10:12,2050-07-18 11:00,113.79,6,593,DE_1,Karben,DE_1_205007181003
2050-07-18 11:48,2050-07-18 12:00,80.78,6,395,DE_1,Losheim,DE_1_205007181141
2050-07-18 14:03,2050-07-18 15:00,187.88,6,1066,DE_1,Zeitz,DE_1_205007181345
2050-07-18 15:16,2050-07-18 16:00,25.28,6,143,DE_1,Weimar,DE_1_205007181514
2050-07-18 16:37,2050-07-18 17:00,61.08,6,288,DE_1,Oschatz,DE_1_205007181632
2050-07-18 17:37,2050-07-18 18:00,61.63,6,297,DE_1,Dahlem,DE_1_205007181732
2050-07-18 19:22,2050-07-18 20:00,151.17,6,688,DE_1,Stade,DE_1_205007181911
2050-07-18 21:05,2050-07-18 22:00,103.02,6,533,DE_1,Gronau,DE_1_205007182056
2050-07-18 23:13,2050-07-19 00:00,129.87,6,631,DE_1,Karben,DE_1_205007182303
2050-07-19 00:48,2050-07-19 01:00,88.12,6,386,DE_1,Losheim,DE_1_205007190041
2050-07-19 03:02,2050-07-19 04:00,192.01,6,1015,DE_1,Zeitz,DE_1_205007190245
2050-07-19 04:16,2050-07-19 05:00,28.09,6,141,DE_1,Weimar,DE_1_205007190414
2050-07-19 05:37,2050-07-19 06:00,66.17,6,314,DE_1,Oschatz,DE_1_205007190532
2050-07-19 06:37,2050-07-19 07:00,62.26,6,313,DE_1,Dahlem,DE_1_205007190632
2050-07-19 08:23,2050-07-19 09:00,125.98,6,742,DE_1,Stade,DE_1_205007190811
2050-07-19 10:05,2050-07-19 11:00,112.99,6,531,DE_1,Gronau,DE_1_205007190956
2050-07-19 12:12,2050-07-19 13:00,122.45,6,579,DE_1,Karben,DE_1_205007191203
2050-07-19 13:47,2050-07-19 14:00,83.23,6,364,DE_1,Losheim,DE_1_205007191341
2050-07-19 16:00,2050-07-19 17:00,225.05,6,926,DE_1,Zeitz,DE_1_205007191545
2050-07-19 17:16,2050-07-19 18:00,25.56,6,129,DE_1,Weimar,DE_1_205007191714
2050-07-19 18:37,2050-07-19 19:00,57.89,6,286,DE_1,Oschatz,DE_1_205007191832
2050-07-19 19:37,2050-07-19 20:00,69.25,6,296,DE_1,Dahlem,DE_1_205007191932
2050-07-19 21:22,2050-07-19 22:00,127.38,6,691,DE_1,Stade,DE_1_205007192111
2050-07-19 23:04,2050-07-20 00:00,115.2,6,506,DE_1,Gronau,DE_1_205007192256
2050-07-20 01:12,2050-07-20 02:00,121.21,6,572,DE_1,Karben,DE_1_205007200103
2050-07-20 02:47,2050-07-20 03:00,77.52,6,363,DE_1,Losheim,DE_1_205007200241
2050-07-20 04:59,2050-07-20 06:00,210.59,3,832,DE_1,Zeitz,DE_1_205007200445
2050-07-20 06:16,2050-07-20 07:00,27.52,6,123,DE_1,Weimar,DE_1_205007200614
2050-07-20 07:37,2050-07-20 08:00,66.17,6,292,DE_1,Oschatz,DE_1_205007200732
2050-07-20 08:37,2050-07-20 09:00,65.44,6,298,DE_1,Dahlem,DE_1_205007200832
2050-07-20 10:21,2050-07-20 11:00,137.18,6,617,DE_1,Stade,DE_1_205007201011
2050-07-20 12:04,2050-07-20 13:00,110.77,6,484,DE_1,Gronau,DE_1_205007201156
2050-07-20 14:11,2050-07-20 15:00,129.87,3,489,DE_1,Karben,DE_1_205007201403
2050-07-20 15:46,2050-07-20 16:00,86.49,3,288,DE_1,Losheim,DE_1_205007201541
2050-07-20 17:57,2050-07-20 19:00,218.85,3,764,DE_1,Zeitz,DE_1_205007201745
2050-07-20 19:16,2050-07-20 20:00,26.68,6,138,DE_1,Weimar,DE_1_205007201914
2050-07-20 20:37,2050-07-20 21:00,69.35,6,317,DE_1,Oschatz,DE_1_205007202032
2050-07-20 21:37,2050-07-20 22:00,64.81,6,318,DE_1,Dahlem,DE_1_205007202132
2050-07-20 23:22,2050-07-21 00:00,149.77,6,698,DE_1,Stade,DE_1_205007202311
2050-07-21 01:05,2050-07-21 02:00,108.55,6,570,DE_1,Gronau,DE_1_205007210056
2050-07-21 03:13,2050-07-21 04:00,132.34,6,608,DE_1,Karben,DE_1_205007210303
2050-07-21 04:47,2050-07-21 05:00,85.68,6,374,DE_1,Losheim,DE_1_205007210441
2050-07-21 06:59,2050-07-21 08:00,192.01,3,827,DE_1,Zeitz,DE_1_205007210645
2050-07-21 08:16,2050-07-21 09:00,28.37,3,107,DE_1,Weimar,DE_1_205007210814
2050-07-21 09:36,2050-07-21 10:00,61.08,3,235,DE_1,Oschatz,DE_1_205007210932
2050-07-21 10:36,2050-07-21 11:00,62.26,3,240,DE_1,Dahlem,DE_1_205007211032
2050-07-21 12:20,2050-07-21 13:00,151.17,3,559,DE_1,Stade,DE_1_205007211211
2050-07-21 14:03,2050-07-21 15:00,118.52,3,449,DE_1,Gronau,DE_1_205007211356
2050-07-21 16:11,2050-07-21 17:00,127.4,6,509,DE_1,Karben,DE_1_205007211603
2050-07-21 17:46,2050-07-21 18:00,73.44,3,292,DE_1,Losheim,DE_1_205007211741
2050-07-21 19:56,2050-07-21 21:00,200.27,3,684,DE_1,Zeitz,DE_1_205007211945
2050-07-21 21:15,2050-07-21 22:00,28.93,3,80,DE_1,Weimar,DE_1_205007212114
2050-07-21 22:35,2050-07-21 23:00,66.8,3,196,DE_1,Oschatz,DE_1_205007212232
2050-07-21 23:35,2050-07-22 00:00,68.62,3,205,DE_1,Dahlem,DE_1_205007212332
2050-07-22 01:18,2050-07-22 02:00,132.98,3,452,DE_1,Stade,DE_1_205007220111
2050-07-22 03:03,2050-07-22 04:00,112.99,3,401,DE_1,Gronau,DE_1_205007220256
2050-07-22 05:11,2050-07-22 06:00,112.55,6,532,DE_1,Karben,DE_1_205007220503
2050-07-22 06:47,2050-07-22 07:00,73.44,6,346,DE_1,Losheim,DE_1_205007220641
2050-07-22 08:59,2050-07-22 10:00,192.01,6,878,DE_1,Zeitz,DE_1_205007220845
2050-07-22 10:16,2050-07-22 11:00,26.96,6,123,DE_1,Weimar,DE_1_205007221014
2050-07-22 11:36,2050-07-22 12:00,62.98,6,265,DE_1,Oschatz,DE_1_205007221132
2050-07-22 12:36,2050-07-22 13:00,59.72,3,240,DE_1,Dahlem,DE_1_205007221232
2050-07-22 14:19,2050-07-22 15:00,130.18,3,509,DE_1,Stade,DE_1_205007221411
2050-07-22 16:03,2050-07-22 17:00,101.91,3,409,DE_1,Gronau,DE_1_205007221556
2050-07-22 18:10,2050-07-22 19:00,118.74,3,447,DE_1,Karben,DE_1_205007221803
2050-07-22 19:46,2050-07-22 20:00,84.86,3,291,DE_1,Losheim,DE_1_205007221941
2050-07-22 21:57,2050-07-22 23:00,218.85,3,732,DE_1,Zeitz,DE_1_205007222145
2050-07-22 23:15,2050-07-23 00:00,25.28,3,88,DE_1,Weimar,DE_1_205007222314
2050-07-23 00:36,2050-07-23 01:00,65.53,3,215,DE_1,Oschatz,DE_1_205007230032
2050-07-23 01:36,2050-07-23 02:00,67.35,3,220,DE_1,Dahlem,DE_1_205007230132
2050-07-23 03:21,2050-07-23 04:00,132.98,6,592,DE_1,Stade,DE_1_205007230311
2050-07-23 05:04,2050-07-23 06:00,107.45,6,495,DE_1,Gronau,DE_1_205007230456
2050-07-23 07:12,2050-07-23 08:00,128.63,6,569,DE_1,Karben,DE_1_205007230703
2050-07-23 08:47,2050-07-23 09:00,83.23,6,347,DE_1,Losheim,DE_1_205007230841
2050-07-23 11:00,2050-07-23 12:00,210.59,6,897,DE_1,Zeitz,DE_1_205007231045
2050-07-23 12:15,2050-07-23 13:00,29.49,3,95,DE_1,Weimar,DE_1_205007231214
2050-07-23 13:36,2050-07-23 14:00,68.71,3,237,DE_1,Oschatz,DE_1_205007231332
2050-07-23 14:36,2050-07-23 15:00,67.35,3,241,DE_1,Dahlem,DE_1_205007231432
2050-07-23 16:20,2050-07-23 17:00,132.98,3,557,DE_1,Stade,DE_1_205007231611
2050-07-23 18:03,2050-07-23 19:00,112.99,3,436,DE_1,Gronau,DE_1_205007231756
2050-07-23 20:11,2050-07-23 21:00,121.21,6,512,DE_1,Karben,DE_1_205007232003
2050-07-23 21:47,2050-07-23 22:00,74.25,6,356,DE_1,Losheim,DE_1_205007232141
2050-07-24 00:00,2050-07-24 01:00,216.79,6,911,DE_1,Zeitz,DE_1_205007232345
2050-07-24 01:16,2050-07-24 02:00,29.77,6,126,DE_1,Weimar,DE_1_205007240114
2050-07-24 02:36,2050-07-24 03:00,64.89,6,274,DE_1,Oschatz,DE_1_205007240232
2050-07-24 03:36,2050-07-24 04:00,61.63,6,273,DE_1,Dahlem,DE_1_205007240332
2050-07-24 05:21,2050-07-24 06:00,142.77,6,605,DE_1,Stade,DE_1_205007240511
2050-07-24 07:06,2050-07-24 08:00,103.02,6,577,DE_1,Gronau,DE_1_205007240656
2050-07-24 09:14,2050-07-24 10:00,117.5,6,701,DE_1,Karben,DE_1_205007240903
2050-07-24 10:50,2050-07-24 11:00,78.33,6,506,DE_1,Losheim,DE_1_205007241041
2050-07-24 13:06,2050-07-24 14:00,202.34,6,1261,DE_1,Zeitz,DE_1_205007241245
2050-07-24 14:17,2050-07-24 15:00,25.56,6,162,DE_1,Weimar,DE_1_205007241414
2050-07-24 15:38,2050-07-24 16:00,60.44,6,371,DE_1,Oschatz,DE_1_205007241532
2050-07-24 16:38,2050-07-24 17:00,68.62,6,374,DE_1,Dahlem,DE_1_205007241632
