forecast_windspeed_kts,scheduled_arrival_datetime,scheduled_departure_datetime,service_id,station,station_call_id
8,2050-07-17 01:01,2050-07-17 02:00,NL_1,Losser,NL_1_205007170101
9,2050-07-17 02:24,2050-07-17 03:00,NL_1,Vught,NL_1_205007170224
7,2050-07-17 03:04,2050-07-17 04:00,NL_1,Tongelre,NL_1_205007170304
5,2050-07-17 04:10,2050-07-17 05:00,NL_1,Culemborg,NL_1_205007170410
2,2050-07-17 05:05,2050-07-17 06:00,NL_1,Barneveld,NL_1_205007170505
1,2050-07-17 06:11,2050-07-17 07:00,NL_1,Emmeloord,NL_1_205007170611
5,2050-07-17 07:14,2050-07-17 08:00,NL_1,Hoogezand,NL_1_205007170714
13,2050-07-17 08:16,2050-07-17 09:00,NL_1,Oldenzaal,NL_1_205007170816
11,2050-07-17 09:01,2050-07-17 10:00,NL_1,Losser,NL_1_205007170901
17,2050-07-17 10:24,2050-07-17 11:00,NL_1,Vught,NL_1_205007171024
19,2050-07-17 11:04,2050-07-17 12:00,NL_1,Tongelre,NL_1_205007171104
18,2050-07-17 12:10,2050-07-17 13:00,NL_1,Culemborg,NL_1_205007171210
17,2050-07-17 13:05,2050-07-17 14:00,NL_1,Barneveld,NL_1_205007171305
17,2050-07-17 14:11,2050-07-17 15:00,NL_1,Emmeloord,NL_1_205007171411
21,2050-07-17 15:14,2050-07-17 16:00,NL_1,Hoogezand,NL_1_205007171514
23,2050-07-17 16:16,2050-07-17 17:00,NL_1,Oldenzaal,NL_1_205007171616
24,2050-07-17 17:01,2050-07-17 18:00,NL_1,Losser,NL_1_205007171701
17,2050-07-17 18:24,2050-07-17 19:00,NL_1,Vught,NL_1_205007171824
19,2050-07-17 19:04,2050-07-17 20:00,NL_1,Tongelre,NL_1_205007171904
17,2050-07-17 20:10,2050-07-17 21:00,NL_1,Culemborg,NL_1_205007172010
19,2050-07-17 21:05,2050-07-17 22:00,NL_1,Barneveld,NL_1_205007172105
23,2050-07-17 22:11,2050-07-17 23:00,NL_1,Emmeloord,NL_1_205007172211
21,2050-07-17 23:14,2050-07-18 00:00,NL_1,Hoogezand,NL_1_205007172314
13,2050-07-18 00:16,2050-07-18 01:00,NL_1,Oldenzaal,NL_1_205007180016
13,2050-07-18 01:01,2050-07-18 02:00,NL_1,Losser,NL_1_205007180101
9,2050-07-18 02:24,2050-07-18 03:00,NL_1,Vught,NL_1_205007180224
9,2050-07-18 03:04,2050-07-18 04:00,NL_1,Tongelre,NL_1_205007180304
10,2050-07-18 04:10,2050-07-18 05:00,NL_1,Culemborg,NL_1_205007180410
9,2050-07-18 05:05,2050-07-18 06:00,NL_1,Barneveld,NL_1_205007180505
6,2050-07-18 06:11,2050-07-18 07:00,NL_1,Emmeloord,NL_1_205007180611
5,2050-07-18 07:14,2050-07-18 08:00,NL_1,Hoogezand,NL_1_205007180714
10,2050-07-18 08:16,2050-07-18 09:00,NL_1,Oldenzaal,NL_1_205007180816
10,2050-07-18 09:01,2050-07-18 10:00,NL_1,Losser,NL_1_205007180901
7,2050-07-18 10:24,2050-07-18 11:00,NL_1,Vught,NL_1_205007181024
1,2050-07-18 11:04,2050-07-18 12:00,NL_1,Tongelre,NL_1_205007181104
4,2050-07-18 12:10,2050-07-18 13:00,NL_1,Culemborg,NL_1_205007181210
4,2050-07-18 13:05,2050-07-18 14:00,NL_1,Barneveld,NL_1_205007181305
5,2050-07-18 14:11,2050-07-18 15:00,NL_1,Emmeloord,NL_1_205007181411
6,2050-07-18 15:14,2050-07-18 16:00,NL_1,Hoogezand,NL_1_205007181514
5,2050-07-18 16:16,2050-07-18 17:00,NL_1,Oldenzaal,NL_1_205007181616
5,2050-07-18 17:01,2050-07-18 18:00,NL_1,Losser,NL_1_205007181701
5,2050-07-18 18:24,2050-07-18 19:00,NL_1,Vught,NL_1_205007181824
5,2050-07-18 19:04,2050-07-18 20:00,NL_1,Tongelre,NL_1_205007181904
6,2050-07-18 20:10,2050-07-18 21:00,NL_1,Culemborg,NL_1_205007182010
10,2050-07-18 21:05,2050-07-18 22:00,NL_1,Barneveld,NL_1_205007182105
7,2050-07-18 22:11,2050-07-18 23:00,NL_1,Emmeloord,NL_1_205007182211
8,2050-07-18 23:14,2050-07-19 00:00,NL_1,Hoogezand,NL_1_205007182314
10,2050-07-19 00:16,2050-07-19 01:00,NL_1,Oldenzaal,NL_1_205007190016
10,2050-07-19 01:01,2050-07-19 02:00,NL_1,Losser,NL_1_205007190101
9,2050-07-19 02:24,2050-07-19 03:00,NL_1,Vught,NL_1_205007190224
10,2050-07-19 03:04,2050-07-19 04:00,NL_1,Tongelre,NL_1_205007190304
10,2050-07-19 04:10,2050-07-19 05:00,NL_1,Culemborg,NL_1_205007190410
10,2050-07-19 05:05,2050-07-19 06:00,NL_1,Barneveld,NL_1_205007190505
10,2050-07-19 06:11,2050-07-19 07:00,NL_1,Emmeloord,NL_1_205007190611
13,2050-07-19 07:14,2050-07-19 08:00,NL_1,Hoogezand,NL_1_205007190714
13,2050-07-19 08:16,2050-07-19 09:00,NL_1,Oldenzaal,NL_1_205007190816
13,2050-07-19 09:01,2050-07-19 10:00,NL_1,Losser,NL_1_205007190901
10,2050-07-19 10:24,2050-07-19 11:00,NL_1,Vught,NL_1_205007191024
11,2050-07-19 11:04,2050-07-19 12:00,NL_1,Tongelre,NL_1_205007191104
9,2050-07-19 12:10,2050-07-19 13:00,NL_1,Culemborg,NL_1_205007191210
11,2050-07-19 13:05,2050-07-19 14:00,NL_1,Barneveld,NL_1_205007191305
9,2050-07-19 14:11,2050-07-19 15:00,NL_1,Emmeloord,NL_1_205007191411
12,2050-07-19 15:14,2050-07-19 16:00,NL_1,Hoogezand,NL_1_205007191514
9,2050-07-19 16:16,2050-07-19 17:00,NL_1,Oldenzaal,NL_1_205007191616
13,2050-07-19 17:01,2050-07-19 18:00,NL_1,Losser,NL_1_205007191701
13,2050-07-19 18:24,2050-07-19 19:00,NL_1,Vught,NL_1_205007191824
10,2050-07-19 19:04,2050-07-19 20:00,NL_1,Tongelre,NL_1_205007191904
11,2050-07-19 20:10,2050-07-19 21:00,NL_1,Culemborg,NL_1_205007192010
9,2050-07-19 21:05,2050-07-19 22:00,NL_1,Barneveld,NL_1_205007192105
11,2050-07-19 22:11,2050-07-19 23:00,NL_1,Emmeloord,NL_1_205007192211
8,2050-07-19 23:14,2050-07-20 00:00,NL_1,Hoogezand,NL_1_205007192314
7,2050-07-20 00:16,2050-07-20 01:00,NL_1,Oldenzaal,NL_1_205007200016
5,2050-07-20 01:01,2050-07-20 02:00,NL_1,Losser,NL_1_205007200101
6,2050-07-20 02:24,2050-07-20 03:00,NL_1,Vught,NL_1_205007200224
5,2050-07-20 03:04,2050-07-20 04:00,NL_1,Tongelre,NL_1_205007200304
7,2050-07-20 04:10,2050-07-20 05:00,NL_1,Culemborg,NL_1_205007200410
4,2050-07-20 05:05,2050-07-20 06:00,NL_1,Barneveld,NL_1_205007200505
2,2050-07-20 06:11,2050-07-20 07:00,NL_1,Emmeloord,NL_1_205007200611
1,2050-07-20 07:14,2050-07-20 08:00,NL_1,Hoogezand,NL_1_205007200714
1,2050-07-20 08:16,2050-07-20 09:00,NL_1,Oldenzaal,NL_1_205007200816
5,2050-07-20 09:01,2050-07-20 10:00,NL_1,Losser,NL_1_205007200901
6,2050-07-20 10:24,2050-07-20 11:00,NL_1,Vught,NL_1_205007201024
2,2050-07-20 11:04,2050-07-20 12:00,NL_1,Tongelre,NL_1_205007201104
1,2050-07-20 12:10,2050-07-20 13:00,NL_1,Culemborg,NL_1_205007201210
0,2050-07-20 13:05,2050-07-20 14:00,NL_1,Barneveld,NL_1_205007201305
0,2050-07-20 14:11,2050-07-20 15:00,NL_1,Emmeloord,NL_1_205007201411
3,2050-07-20 15:14,2050-07-20 16:00,NL_1,Hoogezand,NL_1_205007201514
2,2050-07-20 16:16,2050-07-20 17:00,NL_1,Oldenzaal,NL_1_205007201616
1,2050-07-20 17:01,2050-07-20 18:00,NL_1,Losser,NL_1_205007201701
0,2050-07-20 18:24,2050-07-20 19:00,NL_1,Vught,NL_1_205007201824
0,2050-07-20 19:04,2050-07-20 20:00,NL_1,Tongelre,NL_1_205007201904
2,2050-07-20 20:10,2050-07-20 21:00,NL_1,Culemborg,NL_1_205007202010
3,2050-07-20 21:05,2050-07-20 22:00,NL_1,Barneveld,NL_1_205007202105
2,2050-07-20 22:11,2050-07-20 23:00,NL_1,Emmeloord,NL_1_205007202211
2,2050-07-20 23:14,2050-07-21 00:00,NL_1,Hoogezand,NL_1_205007202314
3,2050-07-21 00:16,2050-07-21 01:00,NL_1,Oldenzaal,NL_1_205007210016
4,2050-07-21 01:01,2050-07-21 02:00,NL_1,Losser,NL_1_205007210101
6,2050-07-21 02:24,2050-07-21 03:00,NL_1,Vught,NL_1_205007210224
7,2050-07-21 03:04,2050-07-21 04:00,NL_1,Tongelre,NL_1_205007210304
6,2050-07-21 04:10,2050-07-21 05:00,NL_1,Culemborg,NL_1_205007210410
8,2050-07-21 05:05,2050-07-21 06:00,NL_1,Barneveld,NL_1_205007210505
16,2050-07-21 06:11,2050-07-21 07:00,NL_1,Emmeloord,NL_1_205007210611
16,2050-07-21 07:14,2050-07-21 08:00,NL_1,Hoogezand,NL_1_205007210714
14,2050-07-21 08:16,2050-07-21 09:00,NL_1,Oldenzaal,NL_1_205007210816
13,2050-07-21 09:01,2050-07-21 10:00,NL_1,Losser,NL_1_205007210901
14,2050-07-21 10:24,2050-07-21 11:00,NL_1,Vught,NL_1_205007211024
12,2050-07-21 11:04,2050-07-21 12:00,NL_1,Tongelre,NL_1_205007211104
14,2050-07-21 12:10,2050-07-21 13:00,NL_1,Culemborg,NL_1_205007211210
16,2050-07-21 13:05,2050-07-21 14:00,NL_1,Barneveld,NL_1_205007211305
8,2050-07-21 14:11,2050-07-21 15:00,NL_1,Emmeloord,NL_1_205007211411
10,2050-07-21 15:14,2050-07-21 16:00,NL_1,Hoogezand,NL_1_205007211514
7,2050-07-21 16:16,2050-07-21 17:00,NL_1,Oldenzaal,NL_1_205007211616
8,2050-07-21 17:01,2050-07-21 18:00,NL_1,Losser,NL_1_205007211701
10,2050-07-21 18:24,2050-07-21 19:00,NL_1,Vught,NL_1_205007211824
8,2050-07-21 19:04,2050-07-21 20:00,NL_1,Tongelre,NL_1_205007211904
9,2050-07-21 20:10,2050-07-21 21:00,NL_1,Culemborg,NL_1_205007212010
7,2050-07-21 21:05,2050-07-21 22:00,NL_1,Barneveld,NL_1_205007212105
12,2050-07-21 22:11,2050-07-21 23:00,NL_1,Emmeloord,NL_1_205007212211
17,2050-07-21 23:14,2050-07-22 00:00,NL_1,Hoogezand,NL_1_205007212314
13,2050-07-22 00:16,2050-07-22 01:00,NL_1,Oldenzaal,NL_1_205007220016
11,2050-07-22 01:01,2050-07-22 02:00,NL_1,Losser,NL_1_205007220101
13,2050-07-22 02:24,2050-07-22 03:00,NL_1,Vught,NL_1_205007220224
13,2050-07-22 03:04,2050-07-22 04:00,NL_1,Tongelre,NL_1_205007220304
14,2050-07-22 04:10,2050-07-22 05:00,NL_1,Culemborg,NL_1_205007220410
19,2050-07-22 05:05,2050-07-22 06:00,NL_1,Barneveld,NL_1_205007220505
17,2050-07-22 06:11,2050-07-22 07:00,NL_1,Emmeloord,NL_1_205007220611
22,2050-07-22 07:14,2050-07-22 08:00,NL_1,Hoogezand,NL_1_205007220714
22,2050-07-22 08:16,2050-07-22 09:00,NL_1,Oldenzaal,NL_1_205007220816
30,2050-07-22 09:01,2050-07-22 10:00,NL_1,Losser,NL_1_205007220901
25,2050-07-22 10:24,2050-07-22 11:00,NL_1,Vught,NL_1_205007221024
29,2050-07-22 11:04,2050-07-22 12:00,NL_1,Tongelre,NL_1_205007221104
29,2050-07-22 12:10,2050-07-22 13:00,NL_1,Culemborg,NL_1_205007221210
32,2050-07-22 13:05,2050-07-22 14:00,NL_1,Barneveld,NL_1_205007221305
36,2050-07-22 14:11,2050-07-22 15:00,NL_1,Emmeloord,NL_1_205007221411
32,2050-07-22 15:14,2050-07-22 16:00,NL_1,Hoogezand,NL_1_205007221514
31,2050-07-22 16:16,2050-07-22 17:00,NL_1,Oldenzaal,NL_1_205007221616
28,2050-07-22 17:01,2050-07-22 18:00,NL_1,Losser,NL_1_205007221701
29,2050-07-22 18:24,2050-07-22 19:00,NL_1,Vught,NL_1_205007221824
28,2050-07-22 19:04,2050-07-22 20:00,NL_1,Tongelre,NL_1_205007221904
27,2050-07-22 20:10,2050-07-22 21:00,NL_1,Culemborg,NL_1_205007222010
22,2050-07-22 21:05,2050-07-22 22:00,NL_1,Barneveld,NL_1_205007222105
26,2050-07-22 22:11,2050-07-22 23:00,NL_1,Emmeloord,NL_1_205007222211
23,2050-07-22 23:14,2050-07-23 00:00,NL_1,Hoogezand,NL_1_205007222314
34,2050-07-23 00:16,2050-07-23 01:00,NL_1,Oldenzaal,NL_1_205007230016
36,2050-07-23 01:01,2050-07-23 02:00,NL_1,Losser,NL_1_205007230101
33,2050-07-23 02:24,2050-07-23 03:00,NL_1,Vught,NL_1_205007230224
33,2050-07-23 03:04,2050-07-23 04:00,NL_1,Tongelre,NL_1_205007230304
35,2050-07-23 04:10,2050-07-23 05:00,NL_1,Culemborg,NL_1_205007230410
34,2050-07-23 05:05,2050-07-23 06:00,NL_1,Barneveld,NL_1_205007230505
34,2050-07-23 06:11,2050-07-23 07:00,NL_1,Emmeloord,NL_1_205007230611
33,2050-07-23 07:14,2050-07-23 08:00,NL_1,Hoogezand,NL_1_205007230714
30,2050-07-23 08:16,2050-07-23 09:00,NL_1,Oldenzaal,NL_1_205007230816
29,2050-07-23 09:01,2050-07-23 10:00,NL_1,Losser,NL_1_205007230901
31,2050-07-23 10:24,2050-07-23 11:00,NL_1,Vught,NL_1_205007231024
32,2050-07-23 11:04,2050-07-23 12:00,NL_1,Tongelre,NL_1_205007231104
29,2050-07-23 12:10,2050-07-23 13:00,NL_1,Culemborg,NL_1_205007231210
25,2050-07-23 13:05,2050-07-23 14:00,NL_1,Barneveld,NL_1_205007231305
25,2050-07-23 14:11,2050-07-23 15:00,NL_1,Emmeloord,NL_1_205007231411
26,2050-07-23 15:14,2050-07-23 16:00,NL_1,Hoogezand,NL_1_205007231514
27,2050-07-23 16:16,2050-07-23 17:00,NL_1,Oldenzaal,NL_1_205007231616
24,2050-07-23 17:01,2050-07-23 18:00,NL_1,Losser,NL_1_205007231701
25,2050-07-23 18:24,2050-07-23 19:00,NL_1,Vught,NL_1_205007231824
30,2050-07-23 19:04,2050-07-23 20:00,NL_1,Tongelre,NL_1_205007231904
30,2050-07-23 20:10,2050-07-23 21:00,NL_1,Culemborg,NL_1_205007232010
30,2050-07-23 21:05,2050-07-23 22:00,NL_1,Barneveld,NL_1_205007232105
28,2050-07-23 22:11,2050-07-23 23:00,NL_1,Emmeloord,NL_1_205007232211
25,2050-07-23 23:14,2050-07-24 00:00,NL_1,Hoogezand,NL_1_205007232314
23,2050-07-24 00:16,2050-07-24 01:00,NL_1,Oldenzaal,NL_1_205007240016
24,2050-07-24 01:01,2050-07-24 02:00,NL_1,Losser,NL_1_205007240101
24,2050-07-24 02:24,2050-07-24 03:00,NL_1,Vught,NL_1_205007240224
26,2050-07-24 03:04,2050-07-24 04:00,NL_1,Tongelre,NL_1_205007240304
24,2050-07-24 04:10,2050-07-24 05:00,NL_1,Culemborg,NL_1_205007240410
24,2050-07-24 05:05,2050-07-24 06:00,NL_1,Barneveld,NL_1_205007240505
25,2050-07-24 06:11,2050-07-24 07:00,NL_1,Emmeloord,NL_1_205007240611
22,2050-07-24 07:14,2050-07-24 08:00,NL_1,Hoogezand,NL_1_205007240714
21,2050-07-24 08:16,2050-07-24 09:00,NL_1,Oldenzaal,NL_1_205007240816
19,2050-07-24 09:01,2050-07-24 10:00,NL_1,Losser,NL_1_205007240901
20,2050-07-24 10:24,2050-07-24 11:00,NL_1,Vught,NL_1_205007241024
20,2050-07-24 11:04,2050-07-24 12:00,NL_1,Tongelre,NL_1_205007241104
15,2050-07-24 12:10,2050-07-24 13:00,NL_1,Culemborg,NL_1_205007241210
15,2050-07-24 13:05,2050-07-24 14:00,NL_1,Barneveld,NL_1_205007241305
16,2050-07-24 14:11,2050-07-24 15:00,NL_1,Emmeloord,NL_1_205007241411
15,2050-07-24 15:14,2050-07-24 16:00,NL_1,Hoogezand,NL_1_205007241514
14,2050-07-24 16:16,2050-07-24 17:00,NL_1,Oldenzaal,NL_1_205007241616
13,2050-07-24 17:01,2050-07-24 18:00,NL_1,Losser,NL_1_205007241701
12,2050-07-24 18:24,2050-07-24 19:00,NL_1,Vught,NL_1_205007241824
15,2050-07-24 19:04,2050-07-24 20:00,NL_1,Tongelre,NL_1_205007241904
14,2050-07-24 20:10,2050-07-24 21:00,NL_1,Culemborg,NL_1_205007242010
12,2050-07-24 21:05,2050-07-24 22:00,NL_1,Barneveld,NL_1_205007242105
9,2050-07-24 22:11,2050-07-24 23:00,NL_1,Emmeloord,NL_1_205007242211
10,2050-07-24 23:14,2050-07-25 00:00,NL_1,Hoogezand,NL_1_205007242314
10,2050-07-25 00:16,2050-07-25 01:00,NL_1,Oldenzaal,NL_1_205007250016
7,2050-07-25 01:01,2050-07-25 02:00,NL_1,Losser,NL_1_205007250101
9,2050-07-25 02:24,2050-07-25 03:00,NL_1,Vught,NL_1_205007250224
7,2050-07-25 03:04,2050-07-25 04:00,NL_1,Tongelre,NL_1_205007250304
7,2050-07-25 04:10,2050-07-25 05:00,NL_1,Culemborg,NL_1_205007250410
7,2050-07-25 05:05,2050-07-25 06:00,NL_1,Barneveld,NL_1_205007250505
8,2050-07-25 06:11,2050-07-25 07:00,NL_1,Emmeloord,NL_1_205007250611
10,2050-07-25 07:14,2050-07-25 08:00,NL_1,Hoogezand,NL_1_205007250714
9,2050-07-25 08:16,2050-07-25 09:00,NL_1,Oldenzaal,NL_1_205007250816
9,2050-07-25 09:01,2050-07-25 10:00,NL_1,Losser,NL_1_205007250901
9,2050-07-25 10:24,2050-07-25 11:00,NL_1,Vught,NL_1_205007251024
11,2050-07-25 11:04,2050-07-25 12:00,NL_1,Tongelre,NL_1_205007251104
13,2050-07-25 12:10,2050-07-25 13:00,NL_1,Culemborg,NL_1_205007251210
13,2050-07-25 13:05,2050-07-25 14:00,NL_1,Barneveld,NL_1_205007251305
15,2050-07-25 14:11,2050-07-25 15:00,NL_1,Emmeloord,NL_1_205007251411
13,2050-07-25 15:14,2050-07-25 16:00,NL_1,Hoogezand,NL_1_205007251514
7,2050-07-25 16:16,2050-07-25 17:00,NL_1,Oldenzaal,NL_1_205007251616
6,2050-07-25 17:01,2050-07-25 18:00,NL_1,Losser,NL_1_205007251701
8,2050-07-25 18:24,2050-07-25 19:00,NL_1,Vught,NL_1_205007251824
8,2050-07-25 19:04,2050-07-25 20:00,NL_1,Tongelre,NL_1_205007251904
11,2050-07-25 20:10,2050-07-25 21:00,NL_1,Culemborg,NL_1_205007252010
9,2050-07-25 21:05,2050-07-25 22:00,NL_1,Barneveld,NL_1_205007252105
7,2050-07-25 22:11,2050-07-25 23:00,NL_1,Emmeloord,NL_1_205007252211
7,2050-07-25 23:14,2050-07-26 00:00,NL_1,Hoogezand,NL_1_205007252314
20,2050-07-26 00:16,2050-07-26 01:00,NL_1,Oldenzaal,NL_1_205007260016
20,2050-07-26 01:01,2050-07-26 02:00,NL_1,Losser,NL_1_205007260101
18,2050-07-26 02:24,2050-07-26 03:00,NL_1,Vught,NL_1_205007260224
18,2050-07-26 03:04,2050-07-26 04:00,NL_1,Tongelre,NL_1_205007260304
19,2050-07-26 04:10,2050-07-26 05:00,NL_1,Culemborg,NL_1_205007260410
20,2050-07-26 05:05,2050-07-26 06:00,NL_1,Barneveld,NL_1_205007260505
16,2050-07-26 06:11,2050-07-26 07:00,NL_1,Emmeloord,NL_1_205007260611
16,2050-07-26 07:14,2050-07-26 08:00,NL_1,Hoogezand,NL_1_205007260714
13,2050-07-26 08:16,2050-07-26 09:00,NL_1,Oldenzaal,NL_1_205007260816
12,2050-07-26 09:01,2050-07-26 10:00,NL_1,Losser,NL_1_205007260901
12,2050-07-26 10:24,2050-07-26 11:00,NL_1,Vught,NL_1_205007261024
18,2050-07-26 11:04,2050-07-26 12:00,NL_1,Tongelre,NL_1_205007261104
20,2050-07-26 12:10,2050-07-26 13:00,NL_1,Culemborg,NL_1_205007261210
19,2050-07-26 13:05,2050-07-26 14:00,NL_1,Barneveld,NL_1_205007261305
17,2050-07-26 14:11,2050-07-26 15:00,NL_1,Emmeloord,NL_1_205007261411
16,2050-07-26 15:14,2050-07-26 16:00,NL_1,Hoogezand,NL_1_205007261514
16,2050-07-26 16:16,2050-07-26 17:00,NL_1,Oldenzaal,NL_1_205007261616
17,2050-07-26 17:01,2050-07-26 18:00,NL_1,Losser,NL_1_205007261701
19,2050-07-26 18:24,2050-07-26 19:00,NL_1,Vught,NL_1_205007261824
17,2050-07-26 19:04,2050-07-26 20:00,NL_1,Tongelre,NL_1_205007261904
20,2050-07-26 20:10,2050-07-26 21:00,NL_1,Culemborg,NL_1_205007262010
22,2050-07-26 21:05,2050-07-26 22:00,NL_1,Barneveld,NL_1_205007262105
25,2050-07-26 22:11,2050-07-26 23:00,NL_1,Emmeloord,NL_1_205007262211
22,2050-07-26 23:14,2050-07-27 00:00,NL_1,Hoogezand,NL_1_205007262314
18,2050-07-27 00:16,2050-07-27 01:00,NL_1,Oldenzaal,NL_1_205007270016
19,2050-07-27 01:01,2050-07-27 02:00,NL_1,Losser,NL_1_205007270101
18,2050-07-27 02:24,2050-07-27 03:00,NL_1,Vught,NL_1_205007270224
20,2050-07-27 03:04,2050-07-27 04:00,NL_1,Tongelre,NL_1_205007270304
21,2050-07-27 04:10,2050-07-27 05:00,NL_1,Culemborg,NL_1_205007270410
19,2050-07-27 05:05,2050-07-27 06:00,NL_1,Barneveld,NL_1_205007270505
20,2050-07-27 06:11,2050-07-27 07:00,NL_1,Emmeloord,NL_1_205007270611
26,2050-07-27 07:14,2050-07-27 08:00,NL_1,Hoogezand,NL_1_205007270714
25,2050-07-27 08:16,2050-07-27 09:00,NL_1,Oldenzaal,NL_1_205007270816
25,2050-07-27 09:01,2050-07-27 10:00,NL_1,Losser,NL_1_205007270901
26,2050-07-27 10:24,2050-07-27 11:00,NL_1,Vught,NL_1_205007271024
26,2050-07-27 11:04,2050-07-27 12:00,NL_1,Tongelre,NL_1_205007271104
29,2050-07-27 12:10,2050-07-27 13:00,NL_1,Culemborg,NL_1_205007271210
30,2050-07-27 13:05,2050-07-27 14:00,NL_1,Barneveld,NL_1_205007271305
31,2050-07-27 14:11,2050-07-27 15:00,NL_1,Emmeloord,NL_1_205007271411
34,2050-07-27 15:14,2050-07-27 16:00,NL_1,Hoogezand,NL_1_205007271514
28,2050-07-27 16:16,2050-07-27 17:00,NL_1,Oldenzaal,NL_1_205007271616
27,2050-07-27 17:01,2050-07-27 18:00,NL_1,Losser,NL_1_205007271701
31,2050-07-27 18:24,2050-07-27 19:00,NL_1,Vught,NL_1_205007271824
30,2050-07-27 19:04,2050-07-27 20:00,NL_1,Tongelre,NL_1_205007271904
28,2050-07-27 20:10,2050-07-27 21:00,NL_1,Culemborg,NL_1_205007272010
29,2050-07-27 21:05,2050-07-27 22:00,NL_1,Barneveld,NL_1_205007272105
29,2050-07-27 22:11,2050-07-27 23:00,NL_1,Emmeloord,NL_1_205007272211
36,2050-07-27 23:14,2050-07-28 00:00,NL_1,Hoogezand,NL_1_205007272314
40,2050-07-28 00:16,2050-07-28 01:00,NL_1,Oldenzaal,NL_1_205007280016
39,2050-07-28 01:01,2050-07-28 02:00,NL_1,Losser,NL_1_205007280101
39,2050-07-28 02:24,2050-07-28 03:00,NL_1,Vught,NL_1_205007280224
37,2050-07-28 03:04,2050-07-28 04:00,NL_1,Tongelre,NL_1_205007280304
40,2050-07-28 04:10,2050-07-28 05:00,NL_1,Culemborg,NL_1_205007280410
38,2050-07-28 05:05,2050-07-28 06:00,NL_1,Barneveld,NL_1_205007280505
38,2050-07-28 06:11,2050-07-28 07:00,NL_1,Emmeloord,NL_1_205007280611
35,2050-07-28 07:14,2050-07-28 08:00,NL_1,Hoogezand,NL_1_205007280714
32,2050-07-28 08:16,2050-07-28 09:00,NL_1,Oldenzaal,NL_1_205007280816
36,2050-07-28 09:01,2050-07-28 10:00,NL_1,Losser,NL_1_205007280901
35,2050-07-28 10:24,2050-07-28 11:00,NL_1,Vught,NL_1_205007281024
32,2050-07-28 11:04,2050-07-28 12:00,NL_1,Tongelre,NL_1_205007281104
26,2050-07-28 12:10,2050-07-28 13:00,NL_1,Culemborg,NL_1_205007281210
26,2050-07-28 13:05,2050-07-28 14:00,NL_1,Barneveld,NL_1_205007281305
26,2050-07-28 14:11,2050-07-28 15:00,NL_1,Emmeloord,NL_1_205007281411
26,2050-07-28 15:14,2050-07-28 16:00,NL_1,Hoogezand,NL_1_205007281514
27,2050-07-28 16:16,2050-07-28 17:00,NL_1,Oldenzaal,NL_1_205007281616
26,2050-07-28 17:01,2050-07-28 18:00,NL_1,Losser,NL_1_205007281701
27,2050-07-28 18:24,2050-07-28 19:00,NL_1,Vught,NL_1_205007281824
27,2050-07-28 19:04,2050-07-28 20:00,NL_1,Tongelre,NL_1_205007281904
27,2050-07-28 20:10,2050-07-28 21:00,NL_1,Culemborg,NL_1_205007282010
24,2050-07-28 21:05,2050-07-28 22:00,NL_1,Barneveld,NL_1_205007282105
20,2050-07-28 22:11,2050-07-28 23:00,NL_1,Emmeloord,NL_1_205007282211
20,2050-07-28 23:14,2050-07-29 00:00,NL_1,Hoogezand,NL_1_205007282314
17,2050-07-29 00:16,2050-07-29 01:00,NL_1,Oldenzaal,NL_1_205007290016
18,2050-07-29 01:01,2050-07-29 02:00,NL_1,Losser,NL_1_205007290101
20,2050-07-29 02:24,2050-07-29 03:00,NL_1,Vught,NL_1_205007290224
15,2050-07-29 03:04,2050-07-29 04:00,NL_1,Tongelre,NL_1_205007290304
16,2050-07-29 04:10,2050-07-29 05:00,NL_1,Culemborg,NL_1_205007290410
14,2050-07-29 05:05,2050-07-29 06:00,NL_1,Barneveld,NL_1_205007290505
15,2050-07-29 06:11,2050-07-29 07:00,NL_1,Emmeloord,NL_1_205007290611
16,2050-07-29 07:14,2050-07-29 08:00,NL_1,Hoogezand,NL_1_205007290714
9,2050-07-29 08:16,2050-07-29 09:00,NL_1,Oldenzaal,NL_1_205007290816
8,2050-07-29 09:01,2050-07-29 10:00,NL_1,Losser,NL_1_205007290901
7,2050-07-29 10:24,2050-07-29 11:00,NL_1,Vught,NL_1_205007291024
10,2050-07-29 11:04,2050-07-29 12:00,NL_1,Tongelre,NL_1_205007291104
10,2050-07-29 12:10,2050-07-29 13:00,NL_1,Culemborg,NL_1_205007291210
11,2050-07-29 13:05,2050-07-29 14:00,NL_1,Barneveld,NL_1_205007291305
15,2050-07-29 14:11,2050-07-29 15:00,NL_1,Emmeloord,NL_1_205007291411
14,2050-07-29 15:14,2050-07-29 16:00,NL_1,Hoogezand,NL_1_205007291514
11,2050-07-29 16:16,2050-07-29 17:00,NL_1,Oldenzaal,NL_1_205007291616
11,2050-07-29 17:01,2050-07-29 18:00,NL_1,Losser,NL_1_205007291701
11,2050-07-29 18:24,2050-07-29 19:00,NL_1,Vught,NL_1_205007291824
10,2050-07-29 19:04,2050-07-29 20:00,NL_1,Tongelre,NL_1_205007291904
18,2050-07-29 20:10,2050-07-29 21:00,NL_1,Culemborg,NL_1_205007292010
20,2050-07-29 21:05,2050-07-29 22:00,NL_1,Barneveld,NL_1_205007292105
18,2050-07-29 22:11,2050-07-29 23:00,NL_1,Emmeloord,NL_1_205007292211
